Time(Instant);ElapsedTime(s);Reference Position (m);Position 5% (m);Position Error 5% (m);Reference Speed (m/s);Speed 5% (m/s);Speed Error 5% (m/s)
19:47:38;1783194458.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:38;1783194458.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:38;1783194458.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:39;1783194459.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:39;1783194459.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:40;1783194460.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:40;1783194460.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:41;1783194461.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:41;1783194461.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:42;1783194462.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:42;1783194462.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:43;1783194463.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:43;1783194463.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:43;1783194463.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:43;1783194463.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:44;1783194464.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:44;1783194464.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:44;1783194464.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:44;1783194464.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:45;1783194465.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:45;1783194465.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:45;1783194465.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:45;1783194465.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:46;1783194466.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:46;1783194466.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:46;1783194466.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:46;1783194466.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:47;1783194467.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:47;1783194467.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:47;1783194467.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:47;1783194467.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:48;1783194468.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:48;1783194468.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:48;1783194468.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:48;1783194468.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:49;1783194469.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:49;1783194469.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:49;1783194469.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:49;1783194469.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:50;1783194470.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:50;1783194470.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:50;1783194470.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:50;1783194470.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:51;1783194471.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:51;1783194471.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:51;1783194471.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:51;1783194471.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:52;1783194472.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:52;1783194472.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:52;1783194472.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:52;1783194472.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:53;1783194473.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:53;1783194473.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:53;1783194473.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:53;1783194473.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:54;1783194474.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:54;1783194474.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:54;1783194474.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:54;1783194474.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:55;1783194475.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:55;1783194475.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:55;1783194475.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:55;1783194475.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:56;1783194476.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:56;1783194476.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:56;1783194476.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:56;1783194476.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:57;1783194477.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:57;1783194477.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:57;1783194477.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:57;1783194477.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:58;1783194478.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:58;1783194478.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:58;1783194478.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:58;1783194478.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:59;1783194479.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:59;1783194479.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:59;1783194479.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:59;1783194479.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:48:00;1783194480.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:48:00;1783194480.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:48:00;1783194480.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:48:00;1783194480.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:48:01;1783194481.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:48:01;1783194481.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:48:01;1783194481.799;0.043000;0.027987;0.015013;0.214000;0.184957;0.029043
19:48:01;1783194481.799;0.043000;0.027987;0.015013;0.214000;0.184957;0.029043
19:48:02;1783194482.199;0.171000;0.336473;-0.165473;0.427000;0.421562;0.005438
19:48:02;1783194482.199;0.171000;0.336473;-0.165473;0.427000;0.421562;0.005438
19:48:02;1783194482.799;0.523000;0.651209;-0.128209;0.747000;0.738397;0.008603
19:48:02;1783194482.799;0.523000;0.651209;-0.128209;0.747000;0.738397;0.008603
19:48:03;1783194483.399;1.091000;1.247829;-0.156829;1.187000;1.093235;0.093765
19:48:03;1783194483.399;1.091000;1.247829;-0.156829;1.187000;1.093235;0.093765
19:48:03;1783194483.799;1.633000;1.758411;-0.125411;1.521000;1.411669;0.109331
19:48:03;1783194483.799;1.633000;1.758411;-0.125411;1.521000;1.411669;0.109331
19:48:04;1783194484.399;2.695000;2.790837;-0.095837;2.021000;1.858825;0.162175
19:48:04;1783194484.399;2.695000;2.790837;-0.095837;2.021000;1.858825;0.162175
19:48:04;1783194484.799;3.570000;3.588002;-0.018002;2.354000;2.157959;0.196041
19:48:04;1783194484.799;3.570000;3.588002;-0.018002;2.354000;2.157959;0.196041
19:48:05;1783194485.399;5.133000;5.296165;-0.163165;2.854000;2.878687;-0.024687
19:48:05;1783194485.399;5.133000;5.296165;-0.163165;2.854000;2.878687;-0.024687
19:48:05;1783194485.799;6.341000;6.469143;-0.128143;3.187000;3.186791;0.000209
19:48:05;1783194485.799;6.341000;6.469143;-0.128143;3.187000;3.186791;0.000209
19:48:06;1783194486.399;8.403000;8.603257;-0.200257;3.686000;3.712665;-0.026665
19:48:06;1783194486.399;8.403000;8.603257;-0.200257;3.686000;3.712665;-0.026665
19:48:06;1783194486.799;9.944000;10.097093;-0.153093;4.019000;3.986947;0.032053
19:48:06;1783194486.799;9.944000;10.097093;-0.153093;4.019000;3.986947;0.032053
19:48:07;1783194487.399;12.505000;12.704076;-0.199076;4.519000;4.619600;-0.100600
19:48:07;1783194487.399;12.505000;12.704076;-0.199076;4.519000;4.619600;-0.100600
19:48:07;1783194487.799;14.379000;14.542684;-0.163684;4.851000;4.561763;0.289237
19:48:07;1783194487.799;14.379000;14.542684;-0.163684;4.851000;4.561763;0.289237
19:48:08;1783194488.399;17.440000;17.575782;-0.135782;5.351000;5.021741;0.329259
19:48:08;1783194488.399;17.440000;17.575782;-0.135782;5.351000;5.021741;0.329259
19:48:08;1783194488.799;19.647000;19.675948;-0.028948;5.683000;5.540758;0.142242
19:48:08;1783194488.799;19.647000;19.675948;-0.028948;5.683000;5.540758;0.142242
19:48:09;1783194489.399;23.206000;23.209543;-0.003543;6.182000;6.135760;0.046240
19:48:09;1783194489.399;23.206000;23.209543;-0.003543;6.182000;6.135760;0.046240
19:48:09;1783194489.799;25.745000;25.732399;0.012601;6.514000;6.307152;0.206848
19:48:09;1783194489.799;25.745000;25.732399;0.012601;6.514000;6.307152;0.206848
19:48:10;1783194490.399;29.803000;29.821019;-0.018019;7.013000;6.788696;0.224304
19:48:10;1783194490.399;29.803000;29.821019;-0.018019;7.013000;6.788696;0.224304
19:48:10;1783194490.799;32.675000;32.508452;0.166548;7.345000;6.674977;0.670023
19:48:10;1783194490.799;32.675000;32.508452;0.166548;7.345000;6.674977;0.670023
19:48:11;1783194491.399;37.231000;37.166365;0.064635;7.843000;7.999085;-0.156085
19:48:11;1783194491.399;37.231000;37.166365;0.064635;7.843000;7.999085;-0.156085
19:48:11;1783194491.799;40.435000;40.293312;0.141688;8.175000;7.996682;0.178318
19:48:11;1783194491.799;40.435000;40.293312;0.141688;8.175000;7.996682;0.178318
19:48:12;1783194492.399;45.490000;45.538247;-0.048247;8.673000;8.732965;-0.059965
19:48:12;1783194492.399;45.490000;45.538247;-0.048247;8.673000;8.732965;-0.059965
19:48:12;1783194492.799;49.025000;49.033852;-0.008852;9.005000;8.584572;0.420428
19:48:12;1783194492.799;49.025000;49.033852;-0.008852;9.005000;8.584572;0.420428
19:48:13;1783194493.399;54.578000;54.616553;-0.038553;9.504000;9.523831;-0.019831
19:48:13;1783194493.399;54.578000;54.616553;-0.038553;9.504000;9.523831;-0.019831
19:48:13;1783194493.799;58.446000;58.497486;-0.051486;9.836000;9.564950;0.271050
19:48:13;1783194493.799;58.446000;58.497486;-0.051486;9.836000;9.564950;0.271050
19:48:14;1783194494.399;64.497000;64.715367;-0.218367;10.336000;9.964486;0.371514
19:48:14;1783194494.399;64.497000;64.715367;-0.218367;10.336000;9.964486;0.371514
19:48:14;1783194494.799;68.698000;68.758528;-0.060528;10.669000;10.440879;0.228121
19:48:14;1783194494.799;68.698000;68.758528;-0.060528;10.669000;10.440879;0.228121
19:48:15;1783194495.399;75.250000;75.392390;-0.142390;11.170000;10.612089;0.557911
19:48:15;1783194495.399;75.250000;75.392390;-0.142390;11.170000;10.612089;0.557911
19:48:15;1783194495.799;79.785000;79.818140;-0.033140;11.505000;11.300180;0.204820
19:48:15;1783194495.799;79.785000;79.818140;-0.033140;11.505000;11.300180;0.204820
19:48:16;1783194496.399;86.839000;86.915348;-0.076348;12.007000;11.739818;0.267182
19:48:16;1783194496.399;86.839000;86.915348;-0.076348;12.007000;11.739818;0.267182
19:48:16;1783194496.799;91.708000;91.489664;0.218336;12.342000;12.069979;0.272021
19:48:16;1783194496.799;91.708000;91.489664;0.218336;12.342000;12.069979;0.272021
19:48:17;1783194497.399;99.265000;99.477787;-0.212787;12.846000;13.129550;-0.283550
19:48:17;1783194497.399;99.265000;99.477787;-0.212787;12.846000;13.129550;-0.283550
19:48:17;1783194497.799;104.470000;104.664726;-0.194726;13.182000;13.759546;-0.577546
19:48:17;1783194497.799;104.470000;104.664726;-0.194726;13.182000;13.759546;-0.577546
19:48:18;1783194498.399;112.531000;112.506835;0.024165;13.688000;14.596714;-0.908714
19:48:18;1783194498.399;112.531000;112.506835;0.024165;13.688000;14.596714;-0.908714
19:48:18;1783194498.799;118.074000;118.333058;-0.259058;14.025000;14.886118;-0.861118
19:48:18;1783194498.799;118.074000;118.333058;-0.259058;14.025000;14.886118;-0.861118
19:48:19;1783194499.399;126.641000;126.867374;-0.226374;14.533000;14.592181;-0.059181
19:48:19;1783194499.399;126.641000;126.867374;-0.226374;14.533000;14.592181;-0.059181
19:48:19;1783194499.799;132.522000;132.785262;-0.263262;14.872000;15.200534;-0.328534
